response_time_min,is_payday_period,is_peak_season,month,day_of_month,day_of_week,hour_of_day,fast_response_24h,contact_source_type_general_contact,contact_source_type_product_page,customer_type_lead,customer_type_one_time,customer_type_two_times,customer_type_vip,product_category_cameras_and_accessories,product_category_car_accessories,product_category_earphones,product_category_kits_and_bundles,product_category_other_accessories,product_category_retro_consoles,product_category_unknown,product_subcategory_airpods_cases,product_subcategory_caseover_console,product_subcategory_caseover_projector,product_subcategory_chargers_and_others,product_subcategory_phone_cases,product_subcategory_protection_accessories,product_subcategory_unknown,product_collection_all_phone_cases,product_collection_cars,product_collection_football,product_collection_men,product_collection_personalized_cases,product_collection_unknown,product_collection_women
-0.5474413386035906,1.6895637160701555,-0.5703118313744506,0.45550394136318756,-1.6854587488401207,0.49270445192610085,0.9559529958812382,0.43736322378165043,1.3358170978893495,-1.3358170978893498,-0.7287376878361588,1.7453488976610019,-0.47259758733261004,-0.5363875022893569,-0.32210675153107,-0.33755024144515405,-0.37969034715857664,-0.35258669676313636,-0.5689919956151669,-0.4120510845231261,2.153153699451611,-0.18760780199821225,-0.25961239788051793,-0.29887224484114183,-0.1784366067865824,-0.4341140500939406,-0.14696779573454394,0.7991099918197851,-0.167934853912572,-0.15871481500308837,-0.1749978966725359,-0.15871481500308837,-0.1784366067865824,0.43411405009394055,-0.14797908710009702
-0.3995666197424446,1.6895637160701555,1.7534267132245913,0.7467468706235376,1.209211120899821,0.49270445192610085,0.9559529958812382,0.43736322378165043,-0.7486054801814145,0.7486054801814143,1.3722358767656169,-0.5729513459114863,-0.47259758733261004,-0.5363875022893569,-0.32210675153107,-0.33755024144515405,2.6337251064809206,-0.35258669676313636,-0.5689919956151669,-0.4120510845231261,-0.46443502860696445,-0.18760780199821225,-0.25961239788051793,-0.29887224484114183,-0.1784366067865824,-0.4341140500939406,-0.14696779573454394,0.7991099918197851,-0.167934853912572,-0.15871481500308837,-0.1749978966725359,-0.15871481500308837,-0.1784366067865824,0.43411405009394055,-0.14797908710009702
-0.5764218111442172,-0.5918687709072922,-0.5703118313744506,0.16426101210283747,-0.7591643905233393,-0.505250167137182,1.7124729278041355,0.43736322378165043,1.3358170978893495,-1.3358170978893498,-0.7287376878361588,-0.5729513459114863,-0.47259758733261004,1.8643238250926755,-0.32210675153107,-0.33755024144515405,-0.37969034715857664,-0.35258669676313636,-0.5689919956151669,-0.4120510845231261,2.153153699451611,-0.18760780199821225,-0.25961239788051793,-0.29887224484114183,-0.1784366067865824,-0.4341140500939406,-0.14696779573454394,0.7991099918197851,-0.167934853912572,-0.15871481500308837,-0.1749978966725359,-0.15871481500308837,-0.1784366067865824,0.43411405009394055,-0.14797908710009702
-0.6410705575809996,-0.5918687709072922,-0.5703118313744506,-0.7094677756782128,0.2829167625830397,0.49270445192610085,0.4516063745993065,0.43736322378165043,-0.7486054801814145,0.7486054801814143,-0.7287376878361588,-0.5729513459114863,-0.47259758733261004,1.8643238250926755,-0.32210675153107,2.9625219514543963,-0.37969034715857664,-0.35258669676313636,-0.5689919956151669,-0.4120510845231261,-0.46443502860696445,-0.18760780199821225,-0.25961239788051793,-0.29887224484114183,-0.1784366067865824,-0.4341140500939406,-0.14696779573454394,0.7991099918197851,-0.167934853912572,-0.15871481500308837,-0.1749978966725359,-0.15871481500308837,-0.1784366067865824,0.43411405009394055,-0.14797908710009702
-0.6276949548699412,-0.5918687709072922,1.7534267132245913,0.7467468706235376,0.7460639417414304,-1.5032047862004647,1.2081263065222039,0.43736322378165043,-0.7486054801814145,0.7486054801814143,1.3722358767656169,-0.5729513459114863,-0.47259758733261004,-0.5363875022893569,-0.32210675153107,-0.33755024144515405,-0.37969034715857664,-0.35258669676313636,1.7574939677646042,-0.4120510845231261,-0.46443502860696445,-0.18760780199821225,-0.25961239788051793,-0.29887224484114183,-0.1784366067865824,2.303542121669649,-0.14696779573454394,-1.2513921866034174,-0.167934853912572,6.300609051401671,-0.1749978966725359,-0.15871481500308837,-0.1784366067865824,-2.3035421216696483,-0.14797908710009702
-0.6284380439094445,-0.5918687709072922,-0.5703118313744506,1.0379897998838878,0.9776375313206257,0.49270445192610085,-0.8092601786055225,0.43736322378165043,1.3358170978893495,-1.3358170978893498,1.3722358767656169,-0.5729513459114863,-0.47259758733261004,-0.5363875022893569,-0.32210675153107,2.9625219514543963,-0.37969034715857664,-0.35258669676313636,-0.5689919956151669,-0.4120510845231261,-0.46443502860696445,-0.18760780199821225,-0.25961239788051793,-0.29887224484114183,-0.1784366067865824,-0.4341140500939406,-0.14696779573454394,0.7991099918197851,-0.167934853912572,-0.15871481500308837,-0.1749978966725359,-0.15871481500308837,-0.1784366067865824,0.43411405009394055,-0.14797908710009702
-0.6187778863959023,1.6895637160701555,-0.5703118313744506,0.16426101210283747,-1.5696719540505228,-0.505250167137182,0.19943306395834073,0.43736322378165043,1.3358170978893495,-1.3358170978893498,-0.7287376878361588,-0.5729513459114863,-0.47259758733261004,1.8643238250926755,-0.32210675153107,-0.33755024144515405,-0.37969034715857664,-0.35258669676313636,-0.5689919956151669,2.426883552939357,-0.46443502860696445,-0.18760780199821225,3.8518961658380917,-0.29887224484114183,-0.1784366067865824,-0.4341140500939406,-0.14696779573454394,-1.2513921866034174,-0.167934853912572,-0.15871481500308837,-0.1749978966725359,-0.15871481500308837,-0.1784366067865824,0.43411405009394055,-0.14797908710009702
0.11762335175181465,-0.5918687709072922,-0.5703118313744506,1.0379897998838878,-1.4538851592609252,0.49270445192610085,1.2081263065222039,0.43736322378165043,1.3358170978893495,-1.3358170978893498,-0.7287376878361588,1.7453488976610019,-0.47259758733261004,-0.5363875022893569,-0.32210675153107,-0.33755024144515405,-0.37969034715857664,-0.35258669676313636,1.7574939677646042,-0.4120510845231261,-0.46443502860696445,-0.18760780199821225,-0.25961239788051793,-0.29887224484114183,-0.1784366067865824,-0.4341140500939406,6.804211732250643,-1.2513921866034174,-0.167934853912572,-0.15871481500308837,-0.1749978966725359,-0.15871481500308837,-0.1784366067865824,0.43411405009394055,-0.14797908710009702
-0.29702033229099667,-0.5918687709072922,-0.5703118313744506,-1.583196563459263,-0.8749511853129369,-0.505250167137182,0.4516063745993065,0.43736322378165043,-0.7486054801814145,0.7486054801814143,1.3722358767656169,-0.5729513459114863,-0.47259758733261004,-0.5363875022893569,-0.32210675153107,-0.33755024144515405,-0.37969034715857664,-0.35258669676313636,1.7574939677646042,-0.4120510845231261,-0.46443502860696445,5.330268727360971,-0.25961239788051793,-0.29887224484114183,-0.1784366067865824,-0.4341140500939406,-0.14696779573454394,-1.2513921866034174,-0.167934853912572,-0.15871481500308837,-0.1749978966725359,-0.15871481500308837,-0.1784366067865824,0.43411405009394055,-0.14797908710009702
-0.5548722289986231,-0.5918687709072922,1.7534267132245913,0.7467468706235376,0.8618507365310281,-1.0042274766688235,-1.56578011052842,0.43736322378165043,1.3358170978893495,-1.3358170978893498,-0.7287376878361588,-0.5729513459114863,2.115965097587789,-0.5363875022893569,-0.32210675153107,-0.33755024144515405,-0.37969034715857664,-0.35258669676313636,1.7574939677646042,-0.4120510845231261,-0.46443502860696445,-0.18760780199821225,-0.25961239788051793,-0.29887224484114183,-0.1784366067865824,2.303542121669649,-0.14696779573454394,-1.2513921866034174,-0.167934853912572,6.300609051401671,-0.1749978966725359,-0.15871481500308837,-0.1784366067865824,-2.3035421216696483,-0.14797908710009702
